inventory_item_id,card_name,inventory_value,legacy_displayed_price,asking_price,market_price,label_price,json_market_price,classification,proposed_game_id,proposed_game_label,game_mapping_basis,created_at,updated_at
"chaos-6dcf0445efa74997b7e64ac6332d72ec-1470c0c611dd4b32","Wraith, Vicious Vigilante","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-14b714be7d074fd4","Bushy Bodyguard","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-152578511d514fda","Leo's Guidance","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-16c087a3be254f28","Oakhollow Village","0.77","0.77","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-19880b91799f4f45","Brilliance Unleashed","0.10","0.10","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-23744d959f034d02","Consumed by Greed","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-2e8d44312eeb4a61","Harsh Annotation","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-30818715cec04443","Henchbots","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-36b45e78928b4194","Jennika's Technique","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-37c7837dfb6e45c6","Koya, Death from Above","0.15","0.15","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-3c1ca755960648ce","Lord Dregg, Insect Invader","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-3d8b0108a5d841fa","Quintessential Katana","0.42","0.42","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-44a328a20c544795","Bonecache Overseer","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-45bed50625f74246","Vinereap Mentor","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-45ce40cf11014d55","New Generation's Technique","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-481b321fc7784d25","Venus, Torn Between Worlds","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-4b739057309c40ca","Hoarder's Overflow","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-4bea690c20c545f6","Moonstone Harbinger","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-5160687f2fa6471a","Baxter Stockman","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-51f8dca9f37c4f5a","April, Reporter of the Weird","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-53a96ef11583495b","Shriek, Treblemaker","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-5bab987533684d3c","The Neutrinos","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-5c8a2d7bb17e4363","Pizza Face, Gastromancer","0.20","0.20","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-64cd15297aa049a6","Lessons from Life","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-66b9e48e8cf3423d","Wall Crawl","0.27","0.27","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-694d2160b0ed401c","Aunt May","0.30","0.30","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-6be99bdd42c94568","Skateboard","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-70c9ec550a634e94","Featherbrained Filcher","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-72f0bf92311e44e4","Pawpatch Formation","0.40","0.40","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-73d89cc57a954aa9","Mona Lisa, Science Geek","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-75cc9db328d24da2","Builder's Talent","0.18","0.18","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-7dac9d729a19447f","Spider-Mobile","0.22","0.22","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-7fae1ab0f1654789","Spicy Oatmeal Pizza","0.13","0.13","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-805ccec28da9408e","Michelangelo, Mutant BFF","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-86c60408093b4a9d","Shrike Force","0.31","0.31","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-95d0c329eb874bcf","The Spot's Portal","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-9d9268fc34514469","Leonardo, Leader in Blue","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-9f4d157620aa460d","Saved by the Shell","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-a63f7a9def7449eb","Lita, Little Orphan Amphibian","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-abd35c80ed9144ea","Spellgyre","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-b2904a75e8804f0f","Paramecia Coloniex","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-b387deceb8f94fee","Courier of Comestibles","0.54","0.54","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-b6da1531effc4e81","Scorpion, Seething Striker","0.25","0.25","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-b70ae2337d244f1c","Dream Beavers","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-c135142fffcd413b","Splinter, Hamato Yoshi","0.28","0.28","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-c952637483294fdb","The Last Ronin's Technique","0.33","0.33","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-ca7eb916e0344b43","Jennika's Technique","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-cd817092e8ef462c","April, Reporter of the Weird","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-d097cbcacba341ab","Ray Fillet, Man Ray","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-dab469571bbc45d6","Living Brain, Mechanical Marvel","0.19","0.19","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-dabf5fae37844e69","Dimensional Exile","0.60","0.60","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-dda52edc31a84373","Scarlet Spider, Kaine","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-ddf5e422e0494cee","Wingnut, Bat on the Belfry","0.34","0.34","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-e3232b8113f545b6","Ooze Spill","0.63","0.63","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-e9367724be164ed7","The Last Ronin's Technique","0.26","0.26","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-e9addefb2e4d46e0","Karai's Technique","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-ee3dd10145f04640","Rapturous Moment","0.29","0.29","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-ee47ed7a185f4575","Old Hob, Alleycat Blues","0.12","0.12","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-efbecb50dbbc45b6","Definitely Not a Turtle","0.32","0.32","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-f70c48adcfa54422","General Traag, Heart of Stone","0.14","0.14","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-f929fbb04c234a93","Death in the Family","0.17","0.17","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-f9b949abdfb74439","Wooden Cane","0.24","0.24","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-fab273ee558c4d8b","End of the Hunt","0.23","0.23","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-fc912324677e4285","Bespoke Bō","0.46","0.46","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-6dcf0445efa74997b7e64ac6332d72ec-ff0cd803cfe3402b","Michelangelo, Mutant BFF","0.39","0.39","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 21:58:57.216461+00","2026-09-19 21:58:57.216461+00"
"chaos-763122bb3c934b7aa5bcbd8876940e71-02d5eb70dce74a67","Great Ugly-Looking Goblin // Clap! Snap!","0.16","0.16","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 22:10:09.92814+00","2026-09-19 22:10:09.92814+00"
"chaos-763122bb3c934b7aa5bcbd8876940e71-034ebc2ad2db4940","Dwarven Mauler","0.50","0.50","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 22:10:09.92814+00","2026-09-19 22:10:09.92814+00"
"chaos-763122bb3c934b7aa5bcbd8876940e71-07ce038b6c1a413c","Bard the Bowman","0.21","0.21","","","","","legacy_only","magic","Magic: The Gathering","audited legacy RPC label; Scryfall reference present","2026-09-19 22:10:09.92814+00","2026-09-19 22:10:09.92814+00"
